ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
223001_at,4.25E-28,3.40E-30,-14.313795,58.03028,-3.202877,OSTC,oligosaccharyltransferase complex non-catalytic subunit
209186_at,4.29E-28,3.45E-30,-14.311438,58.01576,-2.7326008,ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
242197_x_at,4.53E-28,3.66E-30,14.301948,57.95724,4.4522794,CD36,CD36 molecule
228424_at,5.60E-28,4.54E-30,14.267185,57.74285,1.3539511,NAALADL1,N-acetylated alpha-linked acidic dipeptidase-like 1
201946_s_at,5.78E-28,4.70E-30,-14.261546,57.70806,-4.5942761,CCT2,chaperonin containing TCP1 subunit 2
203007_x_at,5.79E-28,4.73E-30,-14.260539,57.70185,-3.7251359,LYPLA1,lysophospholipase I
215582_x_at,6.30E-28,5.17E-30,14.246367,57.61442,1.3736263,MCM3AP,minichromosome maintenance complex component 3 associated protein
205782_at,6.37E-28,5.25E-30,14.243899,57.59919,3.0365896,FGF7,fibroblast growth factor 7
217986_s_at,6.70E-28,5.54E-30,-14.235002,57.5443,-2.8428657,BAZ1A,bromodomain adjacent to zinc finger domain 1A
1566096_x_at,7.03E-28,5.84E-30,14.22668,57.49294,0.826706,,
215182_x_at,7.43E-28,6.19E-30,14.217173,57.43427,2.4663682,,
211672_s_at,7.69E-28,6.44E-30,-14.210922,57.3957,-4.326479,ARPC4-TTLL3///ARPC4,ARPC4-TTLL3 readthrough///actin related protein 2/3 complex subunit 4
210106_at,8.03E-28,6.75E-30,14.203405,57.3493,2.6300223,BLOC1S1-RDH5///RDH5,BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
233878_s_at,8.32E-28,7.02E-30,-14.196977,57.30962,-3.8306094,XRN2,5'-3' exoribonuclease 2
221163_s_at,8.68E-28,7.35E-30,14.189558,57.26383,2.9810002,MLXIPL,MLX interacting protein like
240595_at,1.07E-27,9.09E-30,14.155414,57.05302,1.6755836,,
200775_s_at,1.08E-27,9.19E-30,-14.153644,57.04209,-1.1801033,HNRNPK,heterogeneous nuclear ribonucleoprotein K
206955_at,1.10E-27,9.44E-30,14.149434,57.01609,2.3902223,LOC101930168///LOC100509620///AQP7,putative aquaporin-7-like protein 3///putative aquaporin-7-like protein 3///aquaporin 7
218260_at,1.22E-27,1.05E-29,-14.13285,56.91367,-3.8155688,DDA1,DET1 and DDB1 associated 1
217140_s_at,1.26E-27,1.09E-29,-14.126234,56.8728,-3.5011694,VDAC1,voltage dependent anion channel 1
235978_at,1.29E-27,1.12E-29,14.12262,56.85048,5.4145708,FABP4,fatty acid binding protein 4
219550_at,1.46E-27,1.27E-29,14.102086,56.72363,2.5266241,ROBO3,roundabout guidance receptor 3
218324_s_at,1.60E-27,1.40E-29,-14.085855,56.62334,-3.1099665,SPATS2,spermatogenesis associated serine rich 2
202366_at,1.67E-27,1.46E-29,14.079141,56.58185,2.0137922,ACADS,"acyl-CoA dehydrogenase, C-2 to C-3 short chain"
233757_x_at,1.67E-27,1.47E-29,14.078145,56.5757,2.1148408,,
202817_s_at,1.67E-27,1.47E-29,-14.077792,56.57352,-2.7261421,SS18,"SS18, nBAF chromatin remodeling complex subunit"
230867_at,1.82E-27,1.61E-29,14.063383,56.48446,5.3705962,COL6A6,collagen type VI alpha 6 chain
222518_at,1.83E-27,1.63E-29,-14.061467,56.47263,-3.3286889,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2
242033_at,1.84E-27,1.64E-29,14.06017,56.46461,1.9322276,RNF180,ring finger protein 180
212623_at,1.92E-27,1.72E-29,-14.05276,56.41881,-3.7651515,TMEM41B,transmembrane protein 41B
201879_at,1.92E-27,1.73E-29,-14.052311,56.41603,-3.4628064,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1
233765_at,2.08E-27,1.88E-29,14.038496,56.33064,0.9352767,,
206243_at,2.14E-27,1.94E-29,14.03336,56.29888,5.2754126,TIMP4,TIMP metallopeptidase inhibitor 4
209142_s_at,2.25E-27,2.05E-29,-14.024941,56.24684,-3.2363646,UBE2G1,ubiquitin conjugating enzyme E2 G1
228851_s_at,2.54E-27,2.32E-29,-14.004746,56.12196,-3.7580063,ENSA,endosulfine alpha
201075_s_at,2.54E-27,2.33E-29,-14.004473,56.12028,-3.4987668,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
221681_s_at,2.74E-27,2.53E-29,13.991276,56.03867,1.5203812,DSPP,dentin sialophosphoprotein
225161_at,2.82E-27,2.60E-29,-13.986429,56.00869,-3.255095,GFM1,G elongation factor mitochondrial 1
232964_at,2.96E-27,2.75E-29,13.97789,55.95587,2.2462512,SPDYE2B///SPDYE6///SPDYE5///SPDYE2///SPDYE1,speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E5///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E1
236224_at,3.12E-27,2.90E-29,-13.968853,55.89998,-3.5168554,RIT1,Ras like without CAAX 1
214501_s_at,3.26E-27,3.04E-29,-13.961336,55.85348,-2.1544742,H2AFY,H2A histone family member Y
232800_at,3.46E-27,3.25E-29,13.951007,55.78958,3.5311444,,
207549_x_at,5.17E-27,4.87E-29,-13.886032,55.38749,-4.7677354,CD46,CD46 molecule
228123_s_at,5.60E-27,5.28E-29,-13.872873,55.30603,-3.3561493,ABHD12,abhydrolase domain containing 12
1558048_x_at,5.76E-27,5.46E-29,13.867623,55.27353,4.984729,,
200798_x_at,5.81E-27,5.52E-29,-13.865748,55.26192,-3.4136659,MCL1,BCL2 family apoptosis regulator
201950_x_at,6.47E-27,6.17E-29,-13.847947,55.1517,-2.138007,CAPZB,capping actin protein of muscle Z-line beta subunit
201411_s_at,6.78E-27,6.49E-29,-13.839953,55.10221,-2.8599877,PLEKHB2,pleckstrin homology domain containing B2
231773_at,6.78E-27,6.53E-29,13.838934,55.0959,2.7896811,ANGPTL1,angiopoietin like 1
214041_x_at,6.78E-27,6.53E-29,13.838861,55.09545,2.1588368,RPL37A,ribosomal protein L37a
224321_at,7.01E-27,6.78E-29,13.832789,55.05784,4.1364812,TMEFF2,transmembrane protein with EGF like and two follistatin like domains 2
217799_x_at,7.18E-27,6.97E-29,-13.828469,55.03109,-3.8356315,UBE2H,ubiquitin conjugating enzyme E2 H
235236_at,7.79E-27,7.59E-29,13.814792,54.94638,2.9744887,,
202503_s_at,8.20E-27,8.02E-29,-13.806043,54.89219,-6.3990082,KIAA0101,KIAA0101
201659_s_at,8.40E-27,8.24E-29,-13.801609,54.86473,-2.814576,ARL1,ADP ribosylation factor like GTPase 1
203194_s_at,1.09E-26,1.07E-28,-13.759206,54.60203,-2.733086,NUP98,nucleoporin 98
232570_s_at,1.09E-26,1.08E-28,13.757845,54.59359,1.8047999,ADAM33,ADAM metallopeptidase domain 33
1560049_at,1.09E-26,1.09E-28,13.757387,54.59075,3.3197416,,
236131_at,1.09E-26,1.09E-28,13.757211,54.58966,3.6466122,,
200664_s_at,1.18E-26,1.18E-28,-13.743886,54.50709,-3.4231368,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
207108_s_at,1.21E-26,1.21E-28,-13.739567,54.48032,-3.056373,NIPBL,"NIPBL, cohesin loading factor"
211090_s_at,1.30E-26,1.31E-28,-13.727523,54.40568,-4.7402334,PRPF4B,pre-mRNA processing factor 4B
236923_x_at,1.34E-26,1.35E-28,13.723078,54.37813,2.9161083,,
208842_s_at,1.37E-26,1.38E-28,-13.718689,54.35092,-2.1430994,GORASP2,golgi reassembly stacking protein 2
219689_at,1.38E-26,1.40E-28,13.717274,54.34215,4.7962159,SEMA3G,semaphorin 3G
216246_at,1.50E-26,1.53E-28,13.703027,54.25384,1.4448079,,
220061_at,1.55E-26,1.58E-28,13.697009,54.21654,3.4264842,ACSM5,acyl-CoA synthetase medium-chain family member 5
1556181_at,1.61E-26,1.65E-28,13.690053,54.17341,1.5126869,ANKRD65,ankyrin repeat domain 65
210178_x_at,1.68E-26,1.72E-28,-13.683411,54.13223,-3.7011154,SRSF10,serine and arginine rich splicing factor 10
208453_s_at,1.72E-26,1.77E-28,-13.678959,54.10463,-3.3071506,XPNPEP1,X-prolyl aminopeptidase 1
1555814_a_at,1.75E-26,1.82E-28,-13.675152,54.08102,-4.4677826,RHOA,ras homolog family member A
226094_at,1.77E-26,1.84E-28,-13.673094,54.06827,-3.8122403,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
217811_at,1.83E-26,1.90E-28,-13.667577,54.03405,-3.2050088,SELT,selenoprotein T
203087_s_at,1.92E-26,2.01E-28,-13.659011,53.98094,-3.3985508,KIF2A,kinesin family member 2A
203109_at,2.01E-26,2.10E-28,-13.651518,53.93448,-4.1966856,UBE2M,ubiquitin conjugating enzyme E2 M
218229_s_at,2.03E-26,2.14E-28,-13.649152,53.9198,-3.645131,POGK,pogo transposable element with KRAB domain
221781_s_at,2.29E-26,2.42E-28,-13.629369,53.79711,-3.507116,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10
200996_at,2.49E-26,2.64E-28,-13.615446,53.71075,-2.4266723,ACTR3,ARP3 actin related protein 3 homolog
239603_x_at,2.49E-26,2.64E-28,13.615227,53.70939,1.8214251,,
202495_at,2.49E-26,2.65E-28,-13.614763,53.70651,-2.6571726,TBCC,tubulin folding cofactor C
1555373_at,2.51E-26,2.68E-28,13.613029,53.69575,0.9437052,,
227397_at,2.66E-26,2.85E-28,13.602985,53.63345,1.2147468,TPM2,tropomyosin 2 (beta)
224153_s_at,2.67E-26,2.86E-28,13.602135,53.62818,1.1969139,DHRS4-AS1,DHRS4 antisense RNA 1
224960_at,3.08E-26,3.33E-28,-13.578143,53.47933,-2.8756585,SCYL2,SCY1 like pseudokinase 2
203142_s_at,3.08E-26,3.33E-28,-13.577882,53.47771,-2.7268103,AP3B1,adaptor related protein complex 3 beta 1 subunit
212515_s_at,3.46E-26,3.75E-28,-13.559081,53.36105,-3.3588492,DDX3X,"DEAD-box helicase 3, X-linked"
1569200_at,3.50E-26,3.81E-28,13.556632,53.34585,2.0507944,,
241227_at,3.55E-26,3.87E-28,13.553884,53.3288,0.9657064,,
205895_s_at,3.81E-26,4.17E-28,-13.542077,53.25552,-4.0644223,NOLC1,nucleolar and coiled-body phosphoprotein 1
1565717_s_at,3.89E-26,4.27E-28,-13.538289,53.23202,-5.6342113,FUS,FUS RNA binding protein
225253_s_at,4.15E-26,4.57E-28,-13.527383,53.16433,-3.4201785,METTL2A///METTL2B,methyltransferase like 2A///methyltransferase like 2B
228112_at,4.42E-26,4.88E-28,13.516801,53.09865,0.6911104,DNAH1,dynein axonemal heavy chain 1
213813_x_at,4.77E-26,5.28E-28,13.504231,53.02062,2.3651536,,
210771_at,5.00E-26,5.56E-28,13.496024,52.96967,1.1164144,PPARA,peroxisome proliferator activated receptor alpha
202131_s_at,5.08E-26,5.66E-28,-13.493129,52.9517,-2.7660163,RIOK3,RIO kinase 3
243263_at,5.08E-26,5.68E-28,13.492483,52.94769,0.8961887,LINC00482,long intergenic non-protein coding RNA 482
208800_at,5.20E-26,5.83E-28,-13.488466,52.92275,-3.1660301,SRP72,signal recognition particle 72
209027_s_at,5.26E-26,5.92E-28,-13.48607,52.90788,-3.0694996,ABI1,abl interactor 1
222032_s_at,5.58E-26,6.29E-28,13.47629,52.84716,1.2085111,USP7,ubiquitin specific peptidase 7
201298_s_at,6.05E-26,6.84E-28,-13.46283,52.76358,-3.2707308,MOB1A,MOB kinase activator 1A
222386_s_at,6.44E-26,7.31E-28,-13.452215,52.69767,-2.8886595,COPZ1,coatomer protein complex subunit zeta 1
226524_at,6.58E-26,7.49E-28,-13.448473,52.67443,-3.3820448,C3orf38,chromosome 3 open reading frame 38
209580_s_at,6.71E-26,7.67E-28,-13.444653,52.65071,-2.9927061,MBD4,"methyl-CpG binding domain 4, DNA glycosylase"
201156_s_at,6.71E-26,7.68E-28,-13.444281,52.6484,-3.354848,RAB5C,"RAB5C, member RAS oncogene family"
232644_x_at,6.94E-26,7.97E-28,13.438498,52.61248,1.2125662,OCIAD1,OCIA domain containing 1
201908_at,7.04E-26,8.11E-28,-13.435752,52.59543,-3.1461045,DVL3,dishevelled segment polarity protein 3
226303_at,7.21E-26,8.33E-28,13.431446,52.56869,3.344559,PGM5,phosphoglucomutase 5
226276_at,8.17E-26,9.47E-28,-13.410975,52.44155,-2.7300715,TMEM167A,transmembrane protein 167A
226400_at,9.06E-26,1.05E-27,-13.39395,52.33579,-2.6099251,CDC42,cell division cycle 42
242432_at,1.00E-25,1.17E-27,13.377501,52.23361,0.8241251,LRRC37A2,leucine rich repeat containing 37 member A2
217893_s_at,1.03E-25,1.20E-27,-13.372665,52.20356,-3.1959693,AKIRIN1,akirin 1
237737_at,1.09E-25,1.27E-27,13.363813,52.14857,3.6576982,LOC101927345///LOC101060632///LOC101059949///ANKRD20A12P,"putative ankyrin repeat domain-containing protein 20A12 pseudogene///uncharacterized gene LOC101060632///putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A12, pseudogene"
1552617_a_at,1.09E-25,1.28E-27,-13.362143,52.13819,-3.2397479,RFWD2,ring finger and WD repeat domain 2
202143_s_at,1.16E-25,1.37E-27,-13.352222,52.07655,-4.055358,COPS8,COP9 signalosome subunit 8
212902_at,1.18E-25,1.40E-27,-13.348411,52.05287,-3.3729847,SEC24A,"SEC24 homolog A, COPII coat complex component"
225986_x_at,1.30E-25,1.54E-27,13.333707,51.9615,1.6231751,CPSF2,cleavage and polyadenylation specific factor 2
200698_at,1.39E-25,1.65E-27,-13.321721,51.88701,-2.4454431,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
211136_s_at,1.45E-25,1.72E-27,-13.315104,51.84589,-3.2929873,CLPTM1,"CLPTM1, transmembrane protein"
201504_s_at,1.50E-25,1.79E-27,-13.308754,51.80643,-4.0025927,TSN,translin
244495_x_at,1.52E-25,1.82E-27,13.306528,51.79259,2.1053428,TMEM241,transmembrane protein 241
215027_at,1.81E-25,2.18E-27,13.277779,51.6139,1.291625,RAPGEF3,Rap guanine nucleotide exchange factor 3
200594_x_at,1.86E-25,2.24E-27,-13.273389,51.58662,-1.4035955,HNRNPU,heterogeneous nuclear ribonucleoprotein U
1555797_a_at,1.87E-25,2.26E-27,-13.272127,51.57877,-3.0645509,ARPC5,actin related protein 2/3 complex subunit 5
241333_x_at,1.87E-25,2.26E-27,13.271895,51.57733,1.1573321,,
221423_s_at,1.90E-25,2.31E-27,-13.268524,51.55637,-3.8962141,YIPF5,Yip1 domain family member 5
211098_x_at,1.94E-25,2.36E-27,-13.26476,51.53297,-2.22413,TMCO1,transmembrane and coiled-coil domains 1
207168_s_at,1.94E-25,2.37E-27,-13.26416,51.52924,-1.6950193,H2AFY,H2A histone family member Y
1554553_s_at,1.98E-25,2.43E-27,-13.260191,51.50457,-3.2781154,YIF1B,"Yip1 interacting factor homolog B, membrane trafficking protein"
220199_s_at,1.98E-25,2.44E-27,-13.259914,51.50285,-3.3037722,AIDA,"axin interactor, dorsalization associated"
218401_s_at,2.06E-25,2.54E-27,-13.253223,51.46126,-2.9837697,ZNF281,zinc finger protein 281
1569934_at,2.31E-25,2.85E-27,13.234917,51.34744,0.859708,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
203952_at,2.39E-25,2.97E-27,-13.228313,51.30638,-1.7391046,ATF6,activating transcription factor 6
242107_x_at,2.39E-25,2.97E-27,13.228089,51.30499,0.979861,TBX18,T-box 18
236874_at,2.60E-25,3.24E-27,13.214399,51.21987,1.0216566,,
220202_s_at,2.60E-25,3.25E-27,-13.214058,51.21775,-2.9501529,RC3H2,ring finger and CCCH-type domains 2
222466_s_at,2.64E-25,3.30E-27,-13.211328,51.20078,-2.9021134,MRPL42,mitochondrial ribosomal protein L42
203630_s_at,2.69E-25,3.39E-27,-13.207367,51.17614,-3.248691,COG5,component of oligomeric golgi complex 5
1556794_at,2.69E-25,3.39E-27,13.207123,51.17462,3.059406,,
214001_x_at,2.71E-25,3.42E-27,13.205577,51.16501,1.8859743,RPS10,ribosomal protein S10
201198_s_at,2.86E-25,3.62E-27,-13.196533,51.10877,-2.335404,PSMD1,"proteasome 26S subunit, non-ATPase 1"
210978_s_at,2.87E-25,3.64E-27,-13.195657,51.10332,-4.1258293,TAGLN2,transgelin 2
227006_at,2.92E-25,3.71E-27,13.192838,51.08579,4.8196763,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A
221120_at,2.92E-25,3.72E-27,13.192278,51.08231,0.7863714,,
227364_at,3.04E-25,3.89E-27,-13.185379,51.03941,-4.8111057,,
216266_s_at,3.04E-25,3.90E-27,-13.184786,51.03572,-4.2969782,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1
231015_at,3.09E-25,3.97E-27,13.182083,51.01891,2.1464477,KLF15,Kruppel like factor 15
210156_s_at,3.13E-25,4.04E-27,-13.179178,51.00085,-2.9275506,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
230959_at,3.13E-25,4.05E-27,13.178822,50.99863,3.4501664,,
217736_s_at,3.57E-25,4.63E-27,-13.157519,50.86614,-2.1082542,EIF2AK1,eukaryotic translation initiation factor 2 alpha kinase 1
200776_s_at,3.74E-25,4.86E-27,-13.14968,50.81738,-3.0464321,BZW1,basic leucine zipper and W2 domains 1
219679_s_at,3.80E-25,4.95E-27,-13.146808,50.79952,-4.4438643,WAC,WW domain containing adaptor with coiled-coil
201583_s_at,3.80E-25,4.96E-27,-13.146424,50.79713,-3.0613424,SEC23B,"Sec23 homolog B, coat complex II component"
218474_s_at,3.98E-25,5.20E-27,-13.138795,50.74968,-3.6074996,KCTD5,potassium channel tetramerization domain containing 5
201695_s_at,4.37E-25,5.73E-27,-13.12343,50.65409,-5.2553122,PNP,purine nucleoside phosphorylase
225519_at,4.52E-25,5.95E-27,-13.117477,50.61706,-2.6725802,PPP4R2,protein phosphatase 4 regulatory subunit 2
1557950_at,4.61E-25,6.08E-27,-13.113886,50.59472,-3.2444001,NEMF,nuclear export mediator factor
200638_s_at,5.10E-25,6.74E-27,-13.097569,50.49322,-3.2768863,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
211960_s_at,5.17E-25,6.85E-27,-13.094891,50.47655,-2.7169008,RAB7A,"RAB7A, member RAS oncogene family"
235003_at,5.20E-25,6.92E-27,-13.093393,50.46723,-4.1355461,UHMK1,U2AF homology motif (UHM) kinase 1
208686_s_at,5.31E-25,7.07E-27,-13.089853,50.44521,-2.2046472,BRD2,bromodomain containing 2
233367_at,5.68E-25,7.58E-27,13.07873,50.376,1.7811606,,
1558777_at,6.11E-25,8.19E-27,13.066497,50.29989,0.996546,MKL2,MKL1/myocardin like 2
201364_s_at,6.31E-25,8.47E-27,-13.061013,50.26577,-2.8495961,OAZ2,ornithine decarboxylase antizyme 2
217052_x_at,6.50E-25,8.74E-27,13.056002,50.23459,1.4111328,,
1562573_at,6.55E-25,8.83E-27,13.054437,50.22484,1.059587,CYP17A1,cytochrome P450 family 17 subfamily A member 1
222385_x_at,6.62E-25,8.96E-27,-13.052176,50.21078,-4.9160124,SEC61A1,Sec61 translocon alpha 1 subunit
200624_s_at,6.65E-25,9.01E-27,-13.051133,50.20429,-1.9603718,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
223289_s_at,6.76E-25,9.19E-27,-13.048112,50.18549,-3.4029894,USP38,ubiquitin specific peptidase 38
211574_s_at,6.95E-25,9.47E-27,-13.043341,50.1558,-4.5871879,CD46,CD46 molecule
223021_x_at,7.33E-25,1.00E-26,-13.034475,50.10063,-3.3550094,VTA1,vesicle trafficking 1
233922_at,7.35E-25,1.01E-26,13.033636,50.09541,0.7528325,,
213661_at,7.35E-25,1.01E-26,13.033174,50.09253,4.3131806,PAMR1,peptidase domain containing associated with muscle regeneration 1
237533_at,7.70E-25,1.06E-26,13.025305,50.04356,0.8868409,,
228890_at,7.74E-25,1.07E-26,13.024142,50.03632,2.8540482,ATOH8,atonal bHLH transcription factor 8
202955_s_at,7.95E-25,1.10E-26,-13.019474,50.00727,-3.2895702,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1
200755_s_at,8.02E-25,1.11E-26,-13.017685,49.99614,-2.8675988,CALU,calumenin
212514_x_at,8.51E-25,1.18E-26,-13.007872,49.93507,-3.2171595,DDX3X,"DEAD-box helicase 3, X-linked"
209678_s_at,8.91E-25,1.24E-26,-13.000225,49.88747,-3.0187233,PRKCI,protein kinase C iota
222351_at,9.03E-25,1.26E-26,12.997649,49.87144,2.9388539,PPP2R1B,protein phosphatase 2 scaffold subunit Abeta
1555736_a_at,9.03E-25,1.26E-26,-12.997263,49.86904,-3.547689,AGTRAP,angiotensin II receptor associated protein
202915_s_at,9.09E-25,1.27E-26,-12.995873,49.86039,-2.9068107,FAM20B,family with sequence similarity 20 member B
202487_s_at,1.01E-24,1.42E-26,-12.97921,49.75668,-2.8610733,H2AFV,H2A histone family member V
241718_x_at,1.01E-24,1.43E-26,12.978026,49.7493,1.8604876,,
224642_at,1.02E-24,1.44E-26,-12.976793,49.74163,-3.8996311,FYTTD1,forty-two-three domain containing 1
1569608_x_at,1.05E-24,1.49E-26,12.971241,49.70707,2.5628429,LOC105379426,ankyrin repeat domain-containing protein 20A2
1555831_s_at,1.07E-24,1.52E-26,-12.968072,49.68735,-3.290208,LRRC41,leucine rich repeat containing 41
202128_at,1.08E-24,1.54E-26,-12.966098,49.67506,-2.9985452,AREL1,apoptosis resistant E3 ubiquitin protein ligase 1
1562979_at,1.14E-24,1.62E-26,12.957311,49.62036,1.0323878,,
206075_s_at,1.18E-24,1.69E-26,-12.950562,49.57835,-4.3427197,CSNK2A1,casein kinase 2 alpha 1
1552977_a_at,1.21E-24,1.73E-26,-12.946846,49.55522,-2.5425606,CNPY3,canopy FGF signaling regulator 3
1558830_at,1.25E-24,1.79E-26,12.941529,49.52212,1.0498253,,
202874_s_at,1.26E-24,1.82E-26,-12.939187,49.50754,-3.6903101,ATP6V1C1,ATPase H+ transporting V1 subunit C1
202348_s_at,1.31E-24,1.89E-26,-12.933381,49.47139,-2.5657667,TOR1A,torsin family 1 member A
214119_s_at,1.35E-24,1.95E-26,-12.92826,49.43952,-3.7825623,LOC101929368///FKBP1A,uncharacterized LOC101929368///FK506 binding protein 1A
227897_at,1.36E-24,1.98E-26,-12.925945,49.4251,-4.042323,RAP2B,"RAP2B, member of RAS oncogene family"
208383_s_at,1.57E-24,2.28E-26,12.903069,49.28268,3.456649,PCK1,phosphoenolpyruvate carboxykinase 1
224250_s_at,1.58E-24,2.31E-26,-12.901319,49.27178,-3.3345339,SECISBP2,SECIS binding protein 2
201773_at,1.61E-24,2.36E-26,-12.89788,49.25038,-2.1543164,ADNP,activity dependent neuroprotector homeobox
219787_s_at,1.66E-24,2.43E-26,-12.892966,49.21978,-4.5588884,ECT2,epithelial cell transforming 2
215780_s_at,1.72E-24,2.52E-26,-12.887166,49.18366,-3.0756297,SETSIP///SETP4///SET,SET-like protein///SET pseudogene 4///SET nuclear proto-oncogene
200640_at,1.74E-24,2.55E-26,-12.885275,49.17189,-2.9531742,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
241617_x_at,1.99E-24,2.92E-26,12.863476,49.03616,2.8987003,,
223649_s_at,2.07E-24,3.05E-26,-12.856625,48.9935,-3.2267733,SLC25A39,solute carrier family 25 member 39
203553_s_at,2.07E-24,3.07E-26,-12.855784,48.98826,-3.126557,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5
213642_at,2.15E-24,3.19E-26,12.849393,48.94846,1.7933476,,
203319_s_at,2.27E-24,3.38E-26,-12.840473,48.89292,-3.1292957,ZNF148,zinc finger protein 148
224377_s_at,2.32E-24,3.46E-26,-12.83659,48.86874,-2.3595574,RAB18,"RAB18, member RAS oncogene family"
209218_at,2.32E-24,3.46E-26,-12.836473,48.86801,-4.6835623,SQLE,squalene epoxidase
208689_s_at,2.53E-24,3.79E-26,-12.822048,48.77818,-2.0613742,RPN2,ribophorin II
223781_x_at,2.60E-24,3.90E-26,12.817648,48.75078,1.379495,ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide"
